Date,Open,High,Low,Close,Adj Close,Volume
2019-03-04,669.273743,674.004883,615.919678,624.069092,624.069092,1408120
2019-03-05,626.874146,687.357544,614.779053,685.379456,685.379456,1556739
2019-03-06,685.679138,688.968689,667.504028,677.515625,677.515625,1279850
2019-03-07,682.085205,689.315613,671.791016,685.266235,685.266235,1466560
2019-03-08,682.191589,689.141479,656.348572,659.932617,659.932617,1142136
2019-03-09,657.843445,673.921082,636.441956,650.777161,650.777161,1497538
2019-03-10,649.336426,659.486694,635.491882,647.820068,647.820068,898739
2019-03-11,647.955200,663.285034,644.893555,657.605652,657.605652,1046398
2019-03-12,660.102661,662.662659,644.449951,659.765686,659.765686,1238630
2019-03-13,660.121277,667.789673,636.723022,644.045776,644.045776,1203213
2019-03-14,643.793518,653.715454,636.218811,649.630188,649.630188,1400109
2019-03-15,646.692566,683.305115,646.080688,682.414795,682.414795,1442793
2019-03-16,678.268433,707.799072,675.479980,695.121704,695.121704,1433425
2019-03-17,698.065002,714.789307,679.513062,696.154114,696.154114,1140519
2019-03-18,697.393555,716.150513,688.577148,699.552185,699.552185,1665733
2019-03-19,698.840576,716.309021,693.224854,705.719238,705.719238,1782303
2019-03-20,706.600464,715.414673,696.837952,712.682861,712.682861,1580035
2019-03-21,710.869141,722.510132,676.260010,711.011230,711.011230,3655833
2019-03-22,709.373657,734.742493,709.354736,729.014221,729.014221,2342702
2019-03-23,731.293030,742.335632,724.089355,736.806091,736.806091,1657500
2019-03-24,736.626343,745.258911,723.004578,732.994080,732.994080,1620004
2019-03-25,729.926697,740.782166,715.277161,717.962769,717.962769,4674695
2019-03-26,717.747192,722.019165,711.119446,719.604736,719.604736,7581851
2019-03-27,719.684814,744.888855,719.406982,742.894836,742.894836,6683094
2019-03-28,742.894836,745.214355,727.143738,732.842590,732.842590,6729109
2019-03-29,732.842590,738.139282,683.890869,737.516296,737.516296,4206224
2019-03-30,737.702942,771.355835,693.215271,711.722107,711.722107,1761995
2019-03-31,711.722107,748.456238,700.544128,706.967712,706.967712,1093645
2019-04-01,707.463806,759.892761,699.880859,709.788269,709.788269,1417341
2019-04-02,710.346375,791.463623,708.837463,787.738831,787.738831,3116756
2019-04-03,787.948364,805.023865,724.682739,749.927734,749.927734,3974543
2019-04-04,751.121704,766.031616,718.157227,743.568298,743.568298,6025124
2019-04-05,743.436523,785.806091,733.365601,784.331055,784.331055,866374
2019-04-06,784.640381,796.301758,762.124329,771.055725,771.055725,812646
2019-04-07,770.826721,786.102661,755.484131,775.041992,775.041992,811577
2019-04-08,775.302002,792.253113,708.834656,723.784058,723.784058,2343006
2019-04-09,723.784058,726.645447,696.581970,715.264282,715.264282,2793378
2019-04-10,715.224426,728.359070,707.232056,710.095520,710.095520,1999655
2019-04-11,710.287903,711.555359,626.026062,635.091003,635.091003,1665117
2019-04-12,634.820068,639.691406,617.731445,636.180542,636.180542,1026181
2019-04-13,636.312744,661.145386,612.979431,637.155090,637.155090,1296041
2019-04-14,637.550354,638.627869,611.585266,636.672729,636.672729,1793830
2019-04-15,636.672729,655.429260,618.742371,632.776001,632.776001,1280963
2019-04-16,632.905212,651.237976,627.674927,632.886902,632.886902,1177042
2019-04-17,632.884460,657.353149,606.744141,649.682861,649.682861,1144287
2019-04-18,649.742126,687.258362,633.900757,674.283386,674.283386,2013443
2019-04-19,674.804565,675.040283,615.684326,622.315125,622.315125,1743556
2019-04-20,622.218811,627.959656,612.621094,620.348145,620.348145,1524998
2019-04-21,620.636414,621.488586,597.973816,603.395386,603.395386,1445783
2019-04-22,603.493408,617.401733,599.573547,606.913330,606.913330,1279451
2019-04-23,606.904480,627.456909,598.403870,601.574829,601.574829,1444214
2019-04-24,601.403687,602.792603,557.584229,576.553223,576.553223,2209780
2019-04-25,576.734436,579.889465,507.001556,509.380005,509.380005,2504165
2019-04-26,509.739441,520.679810,484.630859,500.454559,500.454559,2402511
2019-04-27,500.069977,529.831238,494.473969,521.224243,521.224243,2441556
2019-04-28,521.283325,551.172241,519.340088,548.018555,548.018555,1954317
2019-04-29,548.069946,563.195435,544.677551,547.152039,547.152039,2966780
2019-04-30,547.159607,558.476074,546.849243,549.326843,549.326843,2235726
2019-05-01,549.374451,555.023987,523.773621,534.311035,534.311035,2896962
2019-05-02,534.158569,556.800598,533.112732,556.489685,556.489685,2452390
2019-05-03,556.543457,578.236328,539.536316,545.792725,545.792725,3222636
2019-05-04,545.792725,549.801086,532.926758,538.487427,538.487427,2416312
2019-05-05,538.602417,540.362732,508.250153,511.877228,511.877228,1013527
2019-05-06,511.676300,552.852539,504.992432,549.740479,549.740479,2505707
2019-05-07,549.409058,583.576477,543.841370,558.833618,558.833618,4516986
2019-05-08,558.642639,558.698730,527.040405,548.427673,548.427673,5726655
2019-05-09,548.427673,553.462708,505.744415,522.186829,522.186829,7211225
2019-05-10,521.736755,527.395813,516.312988,524.719238,524.719238,6031674
2019-05-11,524.767639,608.967651,524.734497,582.603577,582.603577,4390739
2019-05-12,582.767822,590.469177,549.148499,556.028198,556.028198,5097895
2019-05-13,556.028198,603.352539,550.450806,587.109314,587.109314,5529186
2019-05-14,587.052795,622.054871,586.086487,621.813416,621.813416,6504563
2019-05-15,621.746155,729.049866,621.698120,718.578613,718.578613,7515940
2019-05-16,718.432190,729.645264,657.618958,670.551392,670.551392,5919232
2019-05-17,670.293335,671.665283,604.099792,631.005859,631.005859,3644624
2019-05-18,631.005859,649.343079,621.597534,627.826477,627.826477,3545728
2019-05-19,627.100830,682.272705,624.029358,679.149780,679.149780,6445052
2019-05-20,679.064392,682.382996,646.750549,665.298340,665.298340,4896499
2019-05-21,665.496521,690.802002,660.785339,681.611877,681.611877,6049060
2019-05-22,681.785095,687.597107,655.805542,659.193970,659.193970,5313169
2019-05-23,659.588074,662.052490,628.360535,659.428650,659.428650,4963826
2019-05-24,659.436707,695.174011,655.713257,678.008362,678.008362,9337356
2019-05-25,678.008362,709.731995,677.377136,708.191101,708.191101,6534013
2019-05-26,707.991577,748.313782,703.697205,743.955750,743.955750,6385891
2019-05-27,744.128357,773.092529,739.884277,756.487244,756.487244,9025841
2019-05-28,755.146606,764.197449,746.276550,755.298279,755.298279,6488794
2019-05-29,754.341980,780.707031,731.375916,766.885559,766.885559,6825041
2019-05-30,767.206116,788.646912,711.186279,733.618774,733.618774,5749569
2019-05-31,733.618774,740.059937,716.636658,734.193787,734.193787,7015620
2019-06-01,736.209534,740.577087,719.348694,732.247986,732.247986,6750244
2019-06-02,732.247986,739.829285,717.840759,732.369019,732.369019,4216981
2019-06-03,733.006897,733.498352,696.053040,698.656494,698.656494,4194928
2019-06-04,700.116394,702.726074,645.049927,658.295715,658.295715,4169223
2019-06-05,657.580750,695.025391,651.754822,688.851501,688.851501,4809198
2019-06-06,688.486450,723.561340,688.486450,711.337524,711.337524,6050171
2019-06-07,711.915527,769.365906,709.964539,761.713379,761.713379,5361286
2019-06-08,761.364197,773.424927,754.995911,773.369751,773.369751,4956296
2019-06-09,773.588989,774.087036,732.600525,736.901611,736.901611,4472481
2019-06-10,736.993591,744.750061,707.839111,729.184448,729.184448,7070687
2019-06-11,729.277588,730.968323,699.557312,707.855774,707.855774,5981764
2019-06-12,708.622070,749.277649,702.683899,738.812012,738.812012,5314013
2019-06-13,737.717285,746.478943,722.609924,728.380005,728.380005,6317874
2019-06-14,728.151001,736.923523,714.064392,733.156433,733.156433,7538607
2019-06-15,733.952759,750.454773,721.928162,737.457275,737.457275,6555310
2019-06-16,737.734009,744.632263,719.636353,737.275146,737.275146,7042985
2019-06-17,736.597778,759.060181,730.679321,748.552979,748.552979,424837
2019-06-18,748.331482,748.700012,711.491577,714.421265,714.421265,868466
2019-06-19,714.617798,736.368164,709.765564,724.192810,724.192810,314097
2019-06-20,723.007019,729.276611,701.208008,717.531250,717.531250,287334
2019-06-21,718.493225,750.250061,713.441040,746.888550,746.888550,605648
2019-06-22,745.112854,786.552368,741.422913,762.220337,762.220337,674081
2019-06-23,762.156189,770.229858,729.073242,734.851501,734.851501,628911
2019-06-24,734.851501,752.378479,711.541870,735.117554,735.117554,419882
2019-06-25,736.221863,764.191467,708.987183,758.581543,758.581543,930061
2019-06-26,758.500000,802.511719,725.737305,742.082703,742.082703,2322685
2019-06-27,742.289185,753.721558,591.450562,652.277771,652.277771,1513714
2019-06-28,653.250793,714.769714,647.363220,702.096130,702.096130,1356915
2019-06-29,702.272400,703.668701,669.198364,699.377808,699.377808,1714502
2019-06-30,698.885315,703.963745,649.059814,653.822266,653.822266,1535007
2019-07-01,644.013000,660.068848,602.740967,620.086792,620.086792,1667421
2019-07-02,619.883301,623.574280,569.831604,605.193787,605.193787,1666394
2019-07-03,605.314514,664.436829,605.311951,660.620911,660.620911,1268286
2019-07-04,660.528625,662.195496,627.321716,630.975159,630.975159,1134217
2019-07-05,630.768433,684.146851,625.085388,658.785889,658.785889,1214369
2019-07-06,658.765686,690.430969,657.826294,661.207581,661.207581,1576343
2019-07-07,661.319641,708.148804,657.994629,700.235168,700.235168,1335301
2019-07-08,700.271912,710.415283,688.162048,708.714111,708.714111,1272685
2019-07-09,708.945190,754.170410,705.910706,736.434570,736.434570,2528387
2019-07-10,736.609863,744.782043,684.103638,695.983154,695.983154,1736016
2019-07-11,695.912048,698.906128,654.296326,660.502808,660.502808,1583957
2019-07-12,661.121460,673.945801,650.262634,664.117615,664.117615,1415209
2019-07-13,663.940308,670.676697,650.377563,658.593384,658.593384,1385917
2019-07-14,658.799377,668.875183,588.895203,592.277588,592.277588,1757844
2019-07-15,590.491394,597.487061,561.759949,587.837646,587.837646,2325975
2019-07-16,588.260803,594.325745,503.858276,505.925690,505.925690,2531442
2019-07-17,505.248352,536.342773,489.121552,522.681274,522.681274,5949870
2019-07-18,522.777893,563.679260,513.770203,560.109985,560.109985,1980002
2019-07-19,560.109985,560.802368,532.434265,554.703308,554.703308,1923264
2019-07-20,558.039551,579.903870,553.661133,570.921082,570.921082,1868768
2019-07-21,570.813538,573.722107,554.704651,572.493591,572.493591,1864077
2019-07-22,572.287720,576.135742,545.424011,554.860596,554.860596,1981505
2019-07-23,554.742432,581.465515,547.769592,566.300232,566.300232,1780303
2019-07-24,566.300232,590.128418,556.832336,584.986938,584.986938,1951806
2019-07-25,584.990295,594.058838,579.909302,582.368347,582.368347,1685138
2019-07-26,582.113586,595.847839,575.016907,595.060974,595.060974,1764334
2019-07-27,594.911621,608.547852,574.342468,578.573181,578.573181,1918790
2019-07-28,578.904053,592.096619,562.607178,576.580383,576.580383,1305613
2019-07-29,576.059998,596.693665,561.214966,567.852783,567.852783,1881185
2019-07-30,568.276184,583.474121,554.498108,573.525024,573.525024,1396805
2019-07-31,573.446777,589.629517,573.206177,589.629517,589.629517,1713914
2019-08-01,589.739197,601.168640,580.011353,599.777222,599.777222,1283289
2019-08-02,599.821472,603.447632,592.067139,601.598755,601.598755,1337621
2019-08-03,601.476013,612.774841,595.204590,598.089661,598.089661,1515498
2019-08-04,598.139954,601.818298,586.430542,589.088257,589.088257,1322800
2019-08-05,588.990112,611.415161,588.798401,593.031555,593.031555,1544082
2019-08-06,593.077576,610.513916,557.436035,558.454834,558.454834,2379143
2019-08-07,558.353394,575.867188,547.351807,548.356201,548.356201,1401969
2019-08-08,548.443237,552.838562,533.143250,539.059875,539.059875,2030230
2019-08-09,538.962463,603.881409,496.553406,504.456024,504.456024,7830305
2019-08-10,504.456024,522.742981,494.297699,495.455902,495.455902,1612976
2019-08-11,495.347961,511.881256,494.257751,509.706635,509.706635,1459438
2019-08-12,509.750305,510.118774,484.867584,485.919373,485.919373,1886901
2019-08-13,486.006531,486.420532,471.495361,472.889130,472.889130,2158767
2019-08-14,472.903381,480.651520,441.846741,449.856659,449.856659,2643834
2019-08-15,450.294128,478.331909,441.291260,477.325958,477.325958,2459470
2019-08-16,477.408783,505.587494,460.621826,504.401520,504.401520,2476006
2019-08-17,504.372589,520.408630,503.323364,518.863525,518.863525,2133883
2019-08-18,518.785339,521.364258,513.489136,516.562439,516.562439,2607749
2019-08-19,516.559082,519.785095,509.409332,517.482727,517.482727,2112281
2019-08-20,517.482910,517.521606,502.893036,511.514130,511.514130,2128985
2019-08-21,511.569458,511.763428,482.352448,494.314117,494.314117,2086405
2019-08-22,494.314117,504.227417,484.022644,497.948425,497.948425,1951484
2019-08-23,497.948425,509.089813,496.601624,509.045532,509.045532,1917705
2019-08-24,509.024719,510.864197,491.739655,504.456055,504.456055,2012884
2019-08-25,504.671936,506.226685,494.091034,501.196716,501.196716,1795672
2019-08-26,500.569702,517.948853,500.512115,517.559387,517.559387,1984247
2019-08-27,517.549194,524.690308,506.330475,523.909851,523.909851,9525757
2019-08-28,523.981873,526.573425,470.395813,478.809875,478.809875,13240560
2019-08-29,478.794830,490.324707,457.952698,466.411560,466.411560,13566617
2019-08-30,466.411560,479.425842,460.574371,477.212585,477.212585,14718268
2019-08-31,475.276154,485.690704,464.816193,474.911530,474.911530,14747752
2019-09-01,472.527618,489.425659,457.960266,467.561615,467.561615,14496351
2019-09-02,474.486053,486.525604,456.398956,479.710358,479.710358,14872172
2019-09-03,474.397675,492.883118,463.320862,478.104401,478.104401,14473054
2019-09-04,475.475922,488.552368,460.595856,468.372192,468.372192,14450718
2019-09-05,463.241547,474.919769,452.814789,461.520386,461.520386,14230896
2019-09-06,461.520386,475.090454,406.192444,420.481934,420.481934,17949497
2019-09-07,422.059601,447.154785,418.255188,442.288055,442.288055,14033338
2019-09-08,445.160736,460.043884,433.243103,449.193481,449.193481,12872900
2019-09-09,447.423523,489.384308,443.096039,480.436737,480.436737,13057870
2019-09-10,478.075592,495.585693,470.491425,478.085938,478.085938,11168539
2019-09-11,478.858429,497.832825,459.912109,469.910187,469.910187,10828175
2019-09-12,466.103027,477.890259,444.870483,458.139282,458.139282,11969143
2019-09-13,461.802429,469.637207,447.912659,454.096191,454.096191,9414430
2019-09-14,457.350769,480.384888,448.905365,462.873535,462.873535,13679413
2019-09-15,458.294464,487.491699,455.235657,474.484192,474.484192,10248673
2019-09-16,475.018402,485.633179,459.115845,463.753754,463.753754,11938595
2019-09-17,463.394775,513.262390,452.110718,504.853790,504.853790,12536278
2019-09-18,504.755249,542.331665,498.827209,525.266174,525.266174,14129904
2019-09-19,525.287109,552.763184,508.571716,547.953735,547.953735,13692214
2019-09-20,540.300415,574.407532,535.498840,556.226990,556.226990,13421343
2019-09-21,558.362793,564.389709,525.638367,547.994019,547.994019,13794780
2019-09-22,550.595093,554.749084,522.094360,528.596924,528.596924,10665537
2019-09-23,527.838501,539.384094,505.184937,505.997620,505.997620,15063652
2019-09-24,506.539948,516.918457,422.695038,439.268280,439.268280,11912259
2019-09-25,441.715240,465.014526,435.945862,444.843842,444.843842,11743543
2019-09-26,447.610687,465.671234,416.028412,448.217438,448.217438,9414506
2019-09-27,452.701477,461.679749,431.564606,451.097168,451.097168,13406794
2019-09-28,456.131195,463.471497,435.013641,443.653168,443.653168,10618275
2019-09-29,445.234222,455.391083,421.968353,430.221619,430.221619,8370084
2019-09-30,429.844727,454.489380,418.225861,453.359680,453.359680,8805015
2019-10-01,449.802704,461.814148,442.398834,454.451447,454.451447,11457079
2019-10-02,455.422729,461.708496,440.086365,450.706268,450.706268,10294652
2019-10-03,452.548462,457.730560,431.970154,437.756134,437.756134,8256985
2019-10-04,441.213287,462.436035,435.076752,445.146118,445.146118,11034174
2019-10-05,446.224213,456.289001,434.457642,442.893707,442.893707,13866477
2019-10-06,443.199677,453.321381,429.332397,435.640442,435.640442,11868192
2019-10-07,436.280975,464.170593,427.924011,455.443298,455.443298,11539883
2019-10-08,455.914429,469.884827,447.289551,453.481781,453.481781,10098044
2019-10-09,453.490326,544.311279,453.022644,538.306580,538.306580,11665114
2019-10-10,533.744995,558.805420,516.432922,534.050903,534.050903,11051441
2019-10-11,535.180481,565.437317,505.477173,507.654724,507.654724,13260531
2019-10-12,513.513672,526.993347,495.878113,507.394531,507.394531,16557071
2019-10-13,503.955963,518.163818,497.392670,501.763336,501.763336,16830548
2019-10-14,501.763336,520.039063,498.302582,511.239716,511.239716,14246216
2019-10-15,511.347778,513.003113,491.157776,495.810028,495.810028,11560592
2019-10-16,497.942505,503.783691,483.164276,484.495117,484.495117,15462284
2019-10-17,488.882355,493.108215,475.508270,488.274933,488.274933,13540683
2019-10-18,488.274933,500.838379,474.260284,487.647156,487.647156,15885206
2019-10-19,478.291382,506.273254,477.025085,494.075256,494.075256,12077640
2019-10-20,491.678009,512.365540,481.592072,499.485077,499.485077,10334479
2019-10-21,501.646881,519.779480,489.241760,497.722229,497.722229,8057849
2019-10-22,497.795471,502.681152,489.922119,493.164795,493.164795,5015403
2019-10-23,492.532013,493.994141,452.712402,460.320160,460.320160,5128328
2019-10-24,460.320160,472.716461,453.523590,467.127411,467.127411,4665362
2019-10-25,465.951508,521.853271,463.118256,515.850952,515.850952,5322499
2019-10-26,513.757751,563.257690,490.973297,503.344391,503.344391,7319372
2019-10-27,503.450806,525.181824,495.761688,517.599670,517.599670,5690092
2019-10-28,519.966125,529.239502,506.845245,516.845215,516.845215,5535182
2019-10-29,516.799255,535.123840,513.947083,527.154480,527.154480,6353265
2019-10-30,529.660034,538.548096,514.312988,526.283813,526.283813,6290986
2019-10-31,524.473389,551.284973,507.927307,543.607361,543.607361,7829984
2019-11-01,540.277222,547.879761,525.100098,530.341309,530.341309,5194608
2019-11-02,532.092041,534.668823,518.971863,524.515442,524.515442,4102314
2019-11-03,524.895508,538.191772,519.784912,525.539490,525.539490,4250307
2019-11-04,526.058289,554.304749,521.228455,542.620789,542.620789,4858824
2019-11-05,543.634216,565.958313,533.427002,555.170166,555.170166,6404055
2019-11-06,552.838867,588.102844,547.041138,585.609985,585.609985,5218515
2019-11-07,586.339478,665.504761,576.138855,659.815369,659.815369,6984364
2019-11-08,662.398315,684.729370,634.897278,661.103394,661.103394,5743195
2019-11-09,664.965698,677.378113,644.337769,646.186707,646.186707,5315946
2019-11-10,647.397400,680.714905,642.567566,668.400574,668.400574,6183956
2019-11-11,671.582703,691.902588,638.214355,649.759399,649.759399,5721818
2019-11-12,652.471191,664.990479,642.102722,657.075439,657.075439,5858480
2019-11-13,658.133728,664.203430,649.640808,654.515198,654.515198,5171580
2019-11-14,656.794739,662.154663,642.229370,647.945068,647.945068,5571038
2019-11-15,651.887756,654.647461,581.331421,605.671021,605.671021,7938949
2019-11-16,609.376160,634.033447,600.275330,626.503174,626.503174,5652238
2019-11-17,627.786926,679.519226,621.607544,672.669067,672.669067,6084081
2019-11-18,672.585022,674.722656,647.254883,654.033569,654.033569,5201375
2019-11-19,661.112000,683.587769,592.950806,605.808899,605.808899,5493450
2019-11-20,601.654907,609.860901,575.669678,586.155579,586.155579,5746626
2019-11-21,582.717041,587.140137,524.348572,528.956848,528.956848,4572658
2019-11-22,528.956848,539.278320,445.113739,519.709229,519.709229,5702366
2019-11-23,520.381531,560.742126,507.353912,551.962097,551.962097,5249182
2019-11-24,549.926880,557.750061,478.109039,480.055511,480.055511,4311479
2019-11-25,480.714813,535.212463,431.265045,528.879028,528.879028,6497521
2019-11-26,529.913330,545.277771,511.071655,527.036926,527.036926,5182243
2019-11-27,526.369568,565.677307,518.101135,549.742432,549.742432,4793026
2019-11-28,552.868164,574.622803,534.508484,541.324463,541.324463,4507001
2019-11-29,542.106384,565.532166,529.225769,549.651550,549.651550,4784047
2019-11-30,549.576355,562.906677,523.984741,544.452271,544.452271,4662481
2019-12-01,542.283875,544.101257,501.864319,512.562195,512.562195,4896695
2019-12-02,516.940674,570.226257,506.789307,564.047424,564.047424,4745961
2019-12-03,564.047424,571.308899,528.453003,545.925415,545.925415,4876703
2019-12-04,542.073242,571.268066,483.883820,495.404938,495.404938,5053047
2019-12-05,492.240540,531.614319,465.348694,509.809174,509.809174,5175476
2019-12-06,508.845459,526.188110,496.853271,505.817474,505.817474,4642910
2019-12-07,505.548920,529.758545,495.713745,501.167419,501.167419,4295216
2019-12-08,499.805237,522.471558,493.813171,504.440918,504.440918,4052523
2019-12-09,505.821320,515.576599,491.912750,499.816345,499.816345,3927002
2019-12-10,501.764252,510.674164,492.547150,506.803680,506.803680,4280554
2019-12-11,502.388214,508.585571,481.913483,489.758484,489.758484,4460711
2019-12-12,489.000244,502.584106,483.234802,493.525146,493.525146,3823711
2019-12-13,493.912292,515.801392,490.373535,510.729431,510.729431,4130286
2019-12-14,509.406311,516.148315,501.574585,508.611816,508.611816,4041034
2019-12-15,512.604248,513.705994,483.548553,493.956818,493.956818,4356116
2019-12-16,490.515656,497.416962,451.074066,461.630249,461.630249,4724877
2019-12-17,461.630249,471.635223,409.622955,415.164246,415.164246,4026492
2019-12-18,411.787109,468.805176,394.004547,467.953796,467.953796,5050557
2019-12-19,465.417358,481.305328,448.578674,481.305328,481.305328,4761181
2019-12-20,481.305328,497.011078,453.828217,490.348358,490.348358,4636633
2019-12-21,490.348358,500.534729,471.910461,490.670898,490.670898,4738670
2019-12-22,487.651276,505.866058,472.249512,505.508209,505.508209,4638315
2019-12-23,504.527924,509.937195,441.539124,460.932983,460.932983,4633187
2019-12-24,460.824860,466.341858,436.890106,457.339081,457.339081,5354515
2019-12-25,461.668945,464.981781,429.068115,434.836639,434.836639,6026951
2019-12-26,435.710175,452.281464,424.889984,432.476074,432.476074,4563748
2019-12-27,430.091766,438.655304,421.941711,427.556213,427.556213,4557354
2019-12-28,427.417175,438.842468,425.815430,430.736450,430.736450,3563307
2019-12-29,431.175262,457.859650,428.555939,448.314270,448.314270,3785106
2019-12-30,449.543518,457.329254,437.937042,442.889587,442.889587,3878828
2019-12-31,445.166077,447.356079,427.285828,430.964630,430.964630,3512760
2020-01-01,433.237946,441.561890,428.478943,437.331451,437.331451,3531182
2020-01-02,437.615540,437.615540,416.714935,425.435455,425.435455,3608801
2020-01-03,422.104889,439.627441,413.558380,433.531555,433.531555,3648148
2020-01-04,434.834625,448.797119,424.629364,440.247009,440.247009,3709471
2020-01-05,441.711212,452.674408,436.084991,442.089020,442.089020,3750842
2020-01-06,442.020538,468.347351,438.711304,464.474365,464.474365,3950543
2020-01-07,467.516785,477.028259,459.021790,469.886017,469.886017,3795790
2020-01-08,474.626892,496.012390,469.587036,484.582092,484.582092,4211004
2020-01-09,485.198761,486.864258,452.765533,462.117188,462.117188,4065236
2020-01-10,464.226563,481.323883,454.167480,476.680115,476.680115,3941850
2020-01-11,478.066925,494.063416,472.202637,479.059448,479.059448,4896444
2020-01-12,481.490570,497.484100,476.887756,496.225769,496.225769,3691033
2020-01-13,494.773285,499.570068,476.661560,482.215973,482.215973,3543697
2020-01-14,483.745941,537.991943,481.308563,533.869080,533.869080,5079338
2020-01-15,532.881470,554.702942,515.806458,533.829529,533.829529,4651343
2020-01-16,528.463074,535.997437,488.252014,529.682434,529.682434,4168861
2020-01-17,527.546570,534.751892,499.289246,515.967651,515.967651,5097150
2020-01-18,514.363098,530.381104,490.286682,523.137878,523.137878,4925581
2020-01-19,517.618530,528.897583,488.742523,507.206879,507.206879,3871380
2020-01-20,503.985657,508.611267,457.398132,483.521362,483.521362,4937380
2020-01-21,484.174652,485.832581,466.088043,484.069672,484.069672,4363397
2020-01-22,483.673584,491.434052,467.723969,474.528290,474.528290,3522250
2020-01-23,474.462219,477.059235,451.260590,473.778992,473.778992,3578834
